market,code
0,301509
0,301510
0,301511
0,301512
0,301515
0,301516
0,301517
0,301518
0,301519
0,301520
0,301522
0,301525
0,301526
0,301528
0,301529
0,301533
0,301535
0,301536
0,301538
0,301539
0,301548
0,301550
0,301551
0,301552
0,301555
0,301556
0,301557
0,301558
0,301559
0,301560
0,301563
0,301565
0,301566
0,301567
0,301568
0,301571
0,301575
0,301577
0,301578
0,301580
0,301581
0,301584
0,301585
0,301586
0,301587
0,301588
0,301589
0,301590
0,301591
0,301592
0,301595
0,301596
0,301598
0,301600
0,301601
0,301602
0,301603
0,301606
0,301607
0,301608
0,301609
0,301611
0,301613
0,301616
0,301617
0,301618
0,301622
0,301626
0,301628
0,301629
0,301630
0,301631
0,301632
0,301633
0,301636
0,301638
0,301656
0,301658
0,301662
0,301665
0,301667
0,301668
0,301678
0,301687
1,600000
1,600004
1,600006
1,600007
1,600008
1,600009
1,600010
1,600011
1,600012
1,600015
1,600016
1,600017
1,600018
1,600019
1,600020
1,600021
1,600022
1,600023
1,600025
1,600026
1,600027
1,600028
1,600029
1,600030
1,600031
1,600032
1,600033
1,600035
1,600036
1,600037
1,600038
1,600039
1,600048
1,600050
1,600051
1,600052
1,600053
1,600054
1,600055
1,600056
1,600057
1,600058
1,600059
1,600060
1,600061
1,600062
1,600063
1,600064
1,600066
1,600067
1,600071
1,600072
1,600073
1,600075
1,600076
1,600078
1,600079
1,600080
1,600081
1,600082
1,600084
1,600085
1,600088
1,600089
1,600094
1,600095
1,600096
1,600097
1,600098
1,600099
1,600100
1,600101
1,600103
1,600104
1,600105
1,600106
1,600107
1,600108
1,600109
1,600110
1,600111
1,600113
1,600114
1,600115
1,600116
1,600117
1,600118
1,600119
1,600120
1,600121
1,600123
1,600125
1,600126
1,600127
1,600128
1,600129
1,600130
1,600131
1,600132
1,600133
1,600135
1,600136
1,600137
1,600138
1,600141
1,600143
1,600148
1,600149
1,600150
1,600151
1,600152
1,600153
1,600155
1,600156
1,600157
1,600158
1,600159
1,600160
1,600161
1,600162
1,600163
1,600165
1,600166
1,600167
1,600168
1,600169
1,600170
1,600171
1,600172
1,600173
1,600176
1,600177
1,600178
1,600179
1,600180
1,600182
1,600183
1,600184
1,600185
1,600186
1,600187
1,600188
1,600189
1,600191
1,600192
1,600193
1,600195
1,600196
1,600197
1,600198
1,600199
1,600201
1,600202
1,600203
1,600206
1,600207
1,600208
1,600210
1,600211
1,600212
1,600215
1,600216
1,600217
1,600218
1,600219
1,600221
1,600222
1,600223
1,600226
1,600227
1,600228
1,600229
1,600230
1,600231
1,600232
1,600233
1,600234
1,600235
1,600236
1,600237
1,600238
1,600239
1,600241
1,600243
1,600246
1,600248
1,600249
1,600250
1,600251
1,600252
1,600255
1,600256
1,600257
1,600258
1,600259
1,600261
1,600262
1,600265
1,600266
1,600267
1,600268
1,600269
1,600271
1,600272
1,600273
1,600276
1,600278
1,600279
1,600280
1,600281
1,600282
1,600283
1,600284
1,600285
1,600287
1,600288
1,600289
1,600292
1,600293
1,600295
1,600298
1,600299
1,600300
1,600301
1,600302
1,600303
1,600305
1,600307
1,600308
1,600309
1,600310
1,600312
1,600313
1,600315
1,600316
1,600318
1,600319
1,600320
1,600322
1,600323
1,600325
1,600326
1,600327
1,600328
1,600329
1,600330
1,600331
1,600332
1,600333
1,600335
1,600336
1,600337
1,600338
1,600339
1,600340
1,600343
1,600345
1,600346
1,600348
1,600350
1,600351
1,600352
1,600353
1,600354
1,600355
1,600356
1,600358
1,600359
1,600360
1,600361
1,600362
1,600363
1,600365
1,600366
1,600367
1,600368
1,600369
1,600370
1,600371
1,600372
1,600373
1,600375
1,600376
1,600377
1,600378
1,600379
1,600380
1,600381
1,600382
1,600383
1,600386
1,600388
1,600389
1,600390
1,600391
1,600392
1,600395
1,600396
1,600397
1,600398
1,600399
1,600400
1,600403
1,600405
1,600406
1,600408
1,600409
1,600410
1,600415
1,600416
1,600418
1,600419
1,600420
1,600421
1,600422
1,600423
1,600425
1,600426
1,600428
1,600429
1,600433
1,600435
1,600436
1,600438
1,600439
1,600444
1,600446
1,600448
1,600449
1,600452
1,600455
1,600456
1,600458
1,600459
1,600460
1,600461
1,600463
1,600467
1,600468
1,600469
1,600470
1,600475
1,600476
1,600477
1,600478
1,600479
1,600480
1,600481
1,600482
1,600483
1,600486
1,600487
1,600488
1,600489
1,600490
1,600491
1,600493
1,600495
1,600496
1,600497
1,600498
1,600499
1,600500
1,600501
1,600502
1,600503
1,600505
1,600506
1,600507
1,600508
1,600509
1,600510
1,600511
1,600512
1,600513
1,600515
1,600516
1,600517
1,600518
1,600519
1,600520
1,600521
1,600522
1,600523
1,600525
1,600526
1,600527
1,600528
1,600529
1,600530
1,600531
1,600533
1,600535
1,600536
1,600537
1,600538
1,600539
1,600540
1,600543
1,600545
1,600546
1,600547
1,600548
1,600549
1,600550
1,600551
1,600552
1,600556
1,600557
1,600558
1,600559
1,600560
1,600561
1,600562
1,600563
1,600566
1,600567
1,600568
1,600569
1,600570
1,600571
1,600572
1,600573
1,600575
1,600576
1,600577
1,600578
1,600579
1,600580
1,600581
1,600582
1,600583
1,600584
1,600585
1,600586
1,600587
1,600588
1,600589
1,600590
1,600592
1,600593
1,600594
1,600595
1,600596
1,600597
1,600598
1,600599
1,600600
1,600601
1,600602
1,600603
1,600604
1,600605
1,600606
1,600608
1,600609
1,600610
1,600611
1,600612
1,600613
1,600615
1,600616
1,600617
1,600618
1,600619
1,600620
1,600621
1,600622
1,600623
1,600624
1,600626
1,600628
1,600629
1,600630
1,600633
1,600635
1,600636
1,600637
1,600638
1,600639
1,600640
1,600641
1,600642
1,600643
1,600644
1,600645
1,600648
1,600649
1,600650
1,600651
1,600653
1,600654
1,600655
1,600657
1,600658
1,600660
1,600661
1,600662
1,600663
1,600664
1,600665
1,600666
1,600667
1,600668
1,600671
1,600673
1,600674
1,600675
1,600676
1,600678
1,600679
1,600681
1,600682
1,600683
1,600684
1,600685
1,600686
1,600688
1,600689
1,600690
1,600691
1,600692
1,600693
1,600694
1,600696
1,600697
1,600698
1,600699
1,600702
1,600703
1,600704
1,600706
1,600707
1,600708
1,600710
1,600711
1,600712
1,600713
1,600714
1,600715
1,600716
1,600717
1,600718
1,600719
1,600720
1,600721
1,600722
1,600724
1,600725
1,600726
1,600727
1,600728
1,600729
1,600730
1,600731
1,600732
1,600733
1,600734
1,600735
1,600736
1,600737
1,600738
1,600739
1,600740
1,600741
1,600742
1,600743
1,600744
1,600745
1,600746
1,600748
1,600749
1,600750
1,600751
1,600753
1,600754
1,600755
1,600756
1,600757
1,600758
1,600759
1,600760
1,600761
1,600763
1,600764
1,600765
1,600768
1,600769
1,600770
1,600771
1,600773
1,600774
1,600775
1,600776
1,600777
1,600778
1,600779
1,600780
1,600782
1,600783
1,600784
1,600785
1,600787
1,600789
1,600790
1,600791
1,600792
1,600793
1,600794
1,600795
1,600796
1,600797
1,600798
1,600800
1,600801
1,600802
1,600803
1,600805
1,600807
1,600808
1,600809
1,600810
1,600812
1,600814
1,600815
1,600816
1,600817
1,600818
1,600819
1,600820
1,600821
1,600822
1,600824
1,600825
1,600826
1,600827
1,600828
1,600829
1,600830
1,600831
1,600833
1,600834
1,600835
1,600838
1,600839
1,600841
1,600843
1,600844
1,600845
1,600846
1,600847
1,600848
1,600850
1,600851
1,600853
1,600854
1,600855
1,600857
1,600858
1,600859
1,600860
1,600861
1,600862
1,600863
1,600864
1,600865
1,600866
1,600867
1,600868
1,600869
1,600871
1,600872
1,600873
1,600874
1,600875
1,600876
1,600877
1,600879
1,600880
1,600881
1,600882
1,600883
1,600884
1,600885
1,600886
1,600887
1,600888
1,600889
1,600892
1,600893
1,600894
1,600895
1,600897
1,600900
1,600901
1,600903
1,600905
1,600906
1,600908
1,600909
1,600916
1,600917
1,600918
1,600919
1,600925
1,600926
1,600927
1,600928
1,600929
1,600930
1,600933
1,600935
1,600936
1,600938
1,600939
1,600941
1,600955
1,600956
1,600958
1,600959
1,600960
1,600961
1,600962
1,600963
1,600965
1,600966
1,600967
1,600968
1,600969
1,600970
1,600971
1,600973
1,600975
1,600976
1,600977
1,600979
1,600980
1,600981
1,600982
1,600983
1,600984
1,600985
1,600986
1,600987
1,600988
1,600989
1,600990
1,600992
1,600993
1,600995
1,600996
1,600997
1,600998
1,600999
1,601000
1,601001
1,601002
1,601003
1,601005
1,601006
1,601007
1,601008
1,601009
1,601010
1,601011
1,601012
1,601015
1,601016
1,601018
1,601019
1,601020
1,601021
1,601022
1,601026
1,601033
1,601038
1,601058
1,601059
1,601061
1,601065
1,601066
1,601068
1,601069
1,601077
1,601083
1,601086
1,601088
1,601089
1,601096
1,601098
1,601099
1,601100
1,601101
1,601106
1,601107
1,601108
1,601111
1,601112
1,601113
1,601116
1,601117
1,601118
1,601121
1,601126
1,601127
1,601128
1,601133
1,601136
1,601137
1,601138
1,601139
1,601155
1,601156
1,601158
1,601162
1,601163
1,601166
1,601168
1,601169
1,601177
1,601179
1,601186
1,601187
1,601188
1,601198
1,601199
1,601200
1,601208
1,601211
1,601212
1,601216
1,601218
1,601222
1,601225
1,601226
1,601228
1,601229
1,601231
1,601233
1,601236
1,601238
1,601279
1,601288
1,601298
1,601311
1,601318
1,601319
1,601326
1,601328
1,601330
1,601333
1,601336
1,601339
1,601360
1,601366
1,601368
1,601369
1,601375
1,601377
1,601388
1,601390
1,601398
1,601399
1,601456
1,601500
1,601512
1,601515
1,601518
1,601519
1,601528
1,601555
1,601566
1,601567
1,601568
1,601577
1,601579
1,601588
1,601595
1,601598
1,601599
1,601600
1,601601
1,601606
1,601607
1,601608
1,601609
1,601611
1,601615
1,601616
1,601618
1,601619
1,601628
1,601633
1,601636
1,601658
1,601665
1,601666
1,601668
1,601669
1,601677
1,601678
1,601686
1,601688
1,601689
1,601696
1,601698
1,601699
1,601700
1,601702
1,601717
1,601718
1,601727
1,601728
1,601766
1,601777
1,601778
1,601788
1,601789
1,601798
1,601799
1,601800
1,601801
1,601808
1,601811
1,601816
1,601818
1,601825
1,601827
1,601828
1,601838
1,601857
1,601858
1,601860
1,601865
1,601866
1,601868
1,601869
1,601872
1,601877
1,601878
1,601880
1,601881
1,601882
1,601886
1,601888
1,601890
1,601898
1,601899
1,601900
1,601901
1,601908
1,601916
1,601918
1,601919
1,601921
1,601928
1,601929
1,601933
1,601939
1,601949
1,601952
1,601956
1,601958
1,601963
1,601965
1,601966
1,601968
1,601969
1,601975
1,601985
1,601988
1,601990
1,601991
1,601992
1,601995
1,601996
1,601997
1,601998
1,601999
1,603000
1,603001
1,603002
1,603004
1,603005
1,603006
1,603007
1,603008
1,603009
1,603010
1,603011
1,603012
1,603013
1,603014
1,603015
1,603016
1,603017
1,603018
1,603019
1,603020
1,603021
1,603022
1,603023
1,603025
1,603026
1,603027
1,603028
1,603029
1,603030
1,603031
1,603032
1,603033
1,603035
1,603036
1,603037
1,603038
1,603039
1,603040
1,603041
1,603042
1,603043
1,603045
1,603048
1,603049
1,603050
1,603051
1,603052
1,603053
1,603055
1,603056
1,603057
1,603058
1,603059
1,603060
1,603061
1,603062
1,603063
1,603065
1,603066
1,603067
1,603068
1,603069
1,603070
1,603071
1,603072
1,603073
1,603075
1,603076
1,603077
1,603078
1,603079
1,603080
1,603081
1,603082
1,603083
1,603085
1,603086
1,603087
1,603088
1,603089
1,603090
1,603091
1,603092
1,603093
1,603095
1,603096
1,603097
1,603098
1,603099
1,603100
1,603101
1,603102
1,603103
1,603105
1,603106
1,603107
1,603108
1,603109
1,603110
1,603111
1,603112
1,603113
1,603115
1,603116
1,603117
1,603118
1,603119
1,603120
1,603121
1,603122
1,603123
1,603124
1,603125
1,603126
1,603127
1,603128
1,603129
1,603130
1,603131
1,603132
1,603135
1,603136
1,603137
1,603138
1,603139
1,603150
1,603151
1,603153
1,603155
1,603156
1,603158
1,603159
1,603160
1,603161
1,603162
1,603163
1,603165
1,603166
1,603167
1,603168
1,603169
1,603170
1,603171
1,603172
1,603173
1,603175
1,603176
1,603177
1,603178
1,603179
1,603180
1,603181
1,603182
1,603183
1,603185
1,603186
1,603187
1,603188
1,603189
1,603190
1,603191
1,603192
1,603193
1,603194
1,603195
1,603196
1,603197
1,603198
1,603199
1,603200
1,603201
1,603202
1,603203
1,603205
1,603206
1,603207
1,603208
1,603209
1,603210
1,603211
1,603212
1,603213
1,603214
1,603215
1,603216
1,603217
1,603218
1,603219
1,603220
1,603221
1,603222
1,603223
1,603225
1,603226
1,603227
1,603228
1,603229
1,603230
1,603231
1,603232
1,603233
1,603235
1,603236
1,603237
1,603238
1,603239
1,603248
1,603255
1,603256
1,603257
1,603258
1,603259
1,603260
1,603261
1,603262
1,603266
1,603267
1,603268
1,603269
1,603270
1,603271
1,603272
1,603273
1,603275
1,603276
1,603277
1,603278
1,603279
1,603280
1,603281
1,603282
1,603283
1,603285
1,603286
1,603288
1,603289
1,603290
1,603291
1,603296
1,603297
1,603298
1,603299
1,603300
1,603301
1,603303
1,603305
1,603306
1,603307
1,603308
1,603309
1,603310
1,603311
1,603312
1,603313
1,603315
1,603316
1,603317
1,603318
1,603319
1,603320
1,603321
1,603322
1,603323
1,603324
1,603325
1,603326
1,603327
1,603328
1,603329
1,603330
1,603331
1,603332
1,603333
1,603334
1,603335
1,603336
1,603337
1,603338
1,603339
1,603341
1,603344
1,603345
1,603348
1,603350
1,603351
1,603352
1,603353
1,603355
1,603356
1,603357
1,603358
1,603359
1,603360
1,603363
1,603365
1,603366
1,603367
1,603368
1,603369
1,603370
1,603373
1,603375
1,603376
1,603377
1,603378
1,603379
1,603380
1,603381
1,603382
1,603383
1,603385
1,603386
1,603387
1,603389
1,603390
1,603391
1,603392
1,603393
1,603395
1,603396
1,603398
1,603399
1,603400
1,603402
1,603406
1,603408
1,603409
1,603416
1,603418
1,603421
1,603429
1,603439
1,603444
1,603456
1,603458
1,603466
1,603477
1,603486
1,603488
1,603489
1,603496
1,603499
1,603500
1,603501
1,603505
1,603506
1,603507
1,603508
1,603511
1,603515
1,603516
1,603517
1,603518
1,603519
1,603520
1,603527
1,603528
1,603529
1,603530
1,603533
1,603535
1,603536
1,603538
1,603551
1,603556
1,603557
1,603558
1,603559
1,603565
1,603566
1,603567
1,603568
1,603569
1,603577
1,603578
1,603579
1,603580
1,603583
1,603585
1,603586
1,603587
1,603588
1,603589
1,603590
1,603595
1,603596
1,603598
1,603599
1,603600
1,603601
1,603602
1,603605
1,603606
1,603607
1,603608
1,603609
1,603610
1,603611
1,603612
1,603613
1,603615
1,603616
1,603617
1,603618
1,603619
1,603626
1,603628
1,603629
1,603630
1,603633
1,603636
1,603637
1,603638
1,603639
1,603648
1,603650
1,603655
1,603656
1,603657
1,603658
1,603659
1,603660
1,603661
1,603662
1,603663
1,603665
1,603666
1,603667
1,603668
1,603669
1,603676
1,603677
1,603678
1,603679
1,603680
1,603681
1,603682
1,603683
1,603685
1,603686
1,603687
1,603688
1,603689
1,603690
1,603693
1,603696
1,603697
1,603698
1,603699
1,603700
1,603701
1,603703
1,603706
1,603707
1,603708
1,603709
1,603711
1,603712
1,603713
1,603716
1,603717
1,603718
1,603719
1,603721
1,603722
1,603725
1,603726
1,603727
1,603728
1,603729
1,603730
1,603733
1,603737
1,603738
1,603739
1,603755
1,603757
1,603758
1,603759
1,603766
1,603767
1,603768
1,603773
1,603776
1,603777
1,603778
1,603779
1,603786
1,603787
1,603788
1,603789
1,603790
1,603797
1,603798
1,603799
1,603800
1,603801
1,603803
1,603806
1,603808
1,603809
1,603810
1,603811
1,603813
1,603815
1,603816
1,603817
1,603818
1,603819
1,603822
1,603823
1,603825
1,603826
1,603828
1,603829
1,603833
1,603836
1,603838
1,603839
1,603843
1,603848
1,603855
1,603856
1,603858
1,603859
1,603860
1,603861
1,603863
1,603866
1,603867
1,603868
1,603869
1,603871
1,603876
1,603877
1,603878
1,603879
1,603880
1,603881
1,603882
1,603883
1,603885
1,603886
1,603887
1,603888
1,603889
1,603890
1,603893
1,603895
1,603896
1,603897
1,603898
1,603899
1,603900
1,603901
1,603903
1,603906
1,603908
1,603909
1,603912
1,603915
1,603916
1,603917
1,603918
1,603919
1,603920
1,603922
1,603926
1,603927
1,603928
1,603929
1,603931
1,603933
1,603936
1,603937
1,603938
1,603939
1,603948
1,603949
1,603950
1,603955
1,603956
1,603958
1,603959
1,603960
1,603966
1,603967
1,603968
1,603969
1,603970
1,603976
1,603977
1,603978
1,603979
1,603980
1,603982
1,603983
1,603985
1,603986
1,603987
1,603988
1,603989
1,603990
1,603991
1,603992
1,603993
1,603995
1,603997
1,603998
1,603999
1,605001
1,605003
1,605005
1,605006
1,605007
1,605008
1,605009
1,605011
1,605016
1,605018
1,605020
1,605028
1,605033
1,605050
1,605055
1,605056
1,605058
1,605060
1,605066
1,605068
1,605069
1,605077
1,605080
1,605081
1,605086
1,605088
1,605089
1,605090
1,605098
1,605099
1,605100
1,605108
1,605111
1,605116
1,605117
1,605118
1,605122
1,605123
1,605128
1,605133
1,605136
1,605138
1,605151
1,605155
1,605158
1,605162
1,605166
1,605167
1,605168
1,605169
1,605177
1,605178
1,605179
1,605180
1,605183
1,605186
1,605188
1,605189
1,605196
1,605198
1,605199
1,605208
1,605218
1,605222
1,605228
1,605255
1,605258
1,605259
1,605266
1,605268
1,605277
1,605286
1,605287
1,605288
1,605289
1,605296
1,605298
1,605299
1,605300
1,605303
1,605305
1,605318
1,605319
1,605333
1,605336
1,605337
1,605338
1,605339
1,605358
1,605365
1,605366
1,605368
1,605369
1,605376
1,605377
1,605378
1,605388
1,605389
1,605398
1,605399
1,605488
1,605499
1,605500
1,605507
1,605555
1,605566
1,605567
1,605577
1,605580
1,605588
1,605589
1,605598
1,605599
1,688001
1,688002
1,688003
1,688004
1,688005
1,688006
1,688007
1,688008
1,688009
1,688010
1,688011
1,688012
1,688013
1,688015
1,688016
1,688017
1,688018
1,688019
1,688020
1,688021
1,688022
1,688023
1,688025
1,688026
1,688027
1,688028
1,688029
1,688030
1,688031
1,688032
1,688033
1,688035
1,688036
1,688037
1,688038
1,688039
1,688041
1,688045
1,688046
1,688047
1,688048
1,688049
1,688050
1,688051
1,688052
1,688053
1,688055
1,688056
1,688057
1,688058
1,688059
1,688060
1,688061
1,688062
1,688063
1,688065
1,688066
1,688067
1,688068
1,688069
1,688070
1,688071
1,688072
1,688073
1,688075
1,688076
1,688077
1,688078
1,688079
1,688080
1,688081
1,688082
1,688083
1,688084
1,688085
1,688087
1,688088
1,688089
1,688090
1,688091
1,688092
1,688093
1,688095
1,688096
1,688097
1,688098
1,688099
1,688100
1,688101
1,688102
1,688103
1,688105
1,688106
1,688107
1,688108
1,688109
1,688110
1,688111
1,688112
1,688113
1,688114
1,688115
1,688116
1,688117
1,688118
1,688119
1,688120
1,688121
1,688122
1,688123
1,688125
1,688126
1,688127
1,688128
1,688129
1,688130
1,688131
1,688132
1,688133
1,688135
1,688136
1,688137
1,688138
1,688139
1,688141
1,688143
1,688146
1,688147
1,688148
1,688150
1,688151
1,688152
1,688153
1,688155
1,688156
1,688157
1,688158
1,688159
1,688160
1,688161
1,688162
1,688163
1,688165
1,688166
1,688167
1,688168
1,688169
1,688170
1,688171
1,688172
1,688173
1,688175
1,688176
1,688177
1,688178
1,688179
1,688180
1,688181
1,688182
1,688183
1,688184
1,688185
1,688186
1,688187
1,688188
1,688189
1,688190
1,688191
1,688192
1,688193
1,688195
1,688196
1,688197
1,688198
1,688199
1,688200
1,688201
1,688202
1,688203
1,688205
1,688206
1,688207
1,688208
1,688209
1,688210
1,688211
1,688212
1,688213
1,688215
1,688216
1,688217
1,688218
1,688219
1,688220
1,688221
1,688222
1,688223
1,688225
1,688226
1,688227
1,688228
1,688229
1,688230
1,688231
1,688232
1,688233
1,688234
1,688235
1,688236
1,688237
1,688238
1,688239
1,688244
1,688246
1,688247
1,688248
1,688249
1,688251
1,688252
1,688253
1,688255
1,688256
1,688257
1,688258
1,688259
1,688260
1,688261
1,688262
1,688265
1,688266
1,688267
1,688268
1,688269
1,688270
1,688271
1,688272
1,688273
1,688275
1,688276
1,688277
1,688278
1,688279
1,688280
1,688281
1,688282
1,688283
1,688285
1,688286
1,688287
1,688288
1,688289
1,688290
1,688291
1,688292
1,688293
1,688295
1,688296
1,688297
1,688298
1,688299
1,688300
1,688301
1,688302
1,688303
1,688305
1,688306
1,688307
1,688308
1,688309
1,688310
1,688311
1,688312
1,688313
1,688314
1,688315
1,688316
1,688317
1,688318
1,688319
1,688320
1,688321
1,688322
1,688323
1,688325
1,688326
1,688327
1,688328
1,688329
1,688330
1,688331
1,688332
1,688333
1,688334
1,688335
1,688336
1,688337
1,688338
1,688339
1,688343
1,688345
1,688347
1,688348
1,688349
1,688350
1,688351
1,688352
1,688353
1,688355
1,688356
1,688357
1,688358
1,688359
1,688360
1,688361
1,688362
1,688363
1,688365
1,688366
1,688367
1,688368
1,688369
1,688370
1,688371
1,688372
1,688373
1,688375
1,688376
1,688377
1,688378
1,688379
1,688380
1,688381
1,688382
1,688383
1,688385
1,688386
1,688387
1,688388
1,688389
1,688390
1,688391
1,688392
1,688393
1,688395
1,688396
1,688398
1,688399
1,688400
1,688401
1,688403
1,688408
1,688409
1,688410
1,688411
1,688416
1,688418
1,688419
1,688420
1,688425
1,688426
1,688428
1,688429
1,688432
1,688433
1,688435
1,688439
1,688443
1,688448
1,688449
1,688450
1,688455
1,688456
1,688458
1,688459
1,688466
1,688468
1,688469
1,688472
1,688475
1,688478
1,688479
1,688480
1,688484
1,688485
1,688486
1,688488
1,688489
1,688496
1,688498
1,688499
1,688500
1,688501
1,688502
1,688503
1,688505
1,688506
1,688507
1,688508
1,688509
1,688510
1,688511
1,688512
1,688513
1,688515
1,688516
1,688517
1,688518
1,688519
1,688520
1,688521
1,688522
1,688523
1,688525
1,688526
1,688528
1,688529
1,688530
1,688531
1,688533
1,688535
1,688536
1,688538
1,688539
1,688543
1,688545
1,688548
1,688549
1,688550
1,688551
1,688552
1,688553
1,688556
1,688557
1,688558
1,688559
1,688560
1,688561
1,688562
1,688563
1,688565
1,688566
1,688567
1,688568
1,688569
1,688570
1,688571
1,688573
1,688575
1,688576
1,688577
1,688578
1,688579
1,688580
1,688581
1,688582
1,688583
1,688584
1,688585
1,688586
1,688588
1,688589
1,688590
1,688591
1,688592
1,688593
1,688595
1,688596
1,688597
1,688598
1,688599
1,688600
1,688601
1,688602
1,688603
1,688605
1,688606
1,688607
1,688608
1,688609
1,688610
1,688611
1,688612
1,688613
1,688615
1,688616
1,688617
1,688618
1,688619
1,688620
1,688621
1,688622
1,688623
1,688625
1,688626
1,688627
1,688628
1,688629
1,688630
1,688631
1,688633
1,688636
1,688638
1,688639
1,688646
1,688648
1,688651
1,688652
1,688653
1,688655
1,688656
1,688657
1,688658
1,688659
1,688660
1,688661
1,688662
1,688663
1,688665
1,688667
1,688668
1,688669
1,688670
1,688671
1,688676
1,688677
1,688678
1,688679
1,688680
1,688681
1,688682
1,688683
1,688685
1,688686
1,688687
1,688689
1,688690
1,688691
1,688692
1,688693
1,688695
1,688696
1,688697
1,688698
1,688699
1,688700
1,688701
1,688702
1,688707
1,688708
1,688709
1,688710
1,688711
1,688716
1,688717
1,688718
1,688719
1,688720
1,688721
1,688722
1,688726
1,688727
1,688728
1,688729
1,688733
1,688737
1,688739
1,688750
1,688755
1,688757
1,688758
1,688759
1,688765
1,688766
1,688767
1,688768
1,688772
1,688775
1,688776
1,688777
1,688778
1,688779
1,688783
1,688785
1,688786
1,688787
1,688788
1,688789
1,688790
1,688793
1,688795
1,688796
1,688798
1,688799
1,688800
1,688802
1,688805
1,688807
1,688809
1,688819
1,688981
1,603284
1,688712
1,688816
1,688818
